Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Province,Customer Segment,Product Category
34177,2009/8/15,13,34.42,9.47,2.61,Northwest Territories,Corporate,Office Supplies
34177,2009/8/15,26,172.76,73.18,7.31,Northwest Territories,Corporate,Office Supplies
34177,2009/8/15,50,853.162,-83.95,20.99,Northwest Territories,Corporate,Technology
34215,2011/5/14,6,35.65,-5.92,5.34,Northwest Territories,Home Office,Office Supplies
34246,2010/10/7,49,199.86,-257.11,4.06,Northwest Territories,Home Office,Office Supplies
34246,2010/10/7,18,1888.02,192.33,99.99,Northwest Territories,Home Office,Technology
34246,2010/10/7,27,322.69,1.91,11.58,Northwest Territories,Home Office,Office Supplies
34631,2009/10/23,5,22.06,-22.28,3.36,Northwest Territories,Corporate,Office Supplies
34631,2009/10/23,19,12616.2,2808.22,699.99,Northwest Territories,Corporate,Technology
35047,2010/6/9,31,148.17,-7.06,4.71,Northwest Territories,Home Office,Office Supplies
35266,2011/1/10,39,217.25,33.50,5.84,Northwest Territories,Corporate,Office Supplies
35266,2011/1/10,28,5993.74,-998.94,218.75,Northwest Territories,Corporate,Furniture
35847,2009/1/30,23,361.65,-144.27,15.98,Northwest Territories,Corporate,Technology
36001,2011/3/28,45,1038.82,-78.36,22.38,Northwest Territories,Home Office,Office Supplies
36001,2011/3/28,47,564.39,51.82,12.95,Northwest Territories,Home Office,Office Supplies
36134,2010/11/22,6,826.9735,-413.33,155.99,Northwest Territories,Corporate,Technology
36135,2011/5/30,33,999.226,381.17,35.99,Northwest Territories,Consumer,Technology
36644,2012/5/13,24,2298.32,218.72,99.99,Northwest Territories,Corporate,Technology
36646,2010/6/8,24,1168.15,-743.96,48.91,Northwest Territories,Small Business,Office Supplies
36707,2009/11/29,47,181.78,71.56,3.78,Northwest Territories,Home Office,Office Supplies
37253,2012/9/1,46,1184.32,-99.55,26.31,Northwest Territories,Small Business,Technology
37541,2010/2/26,3,71.94,-70.68,20.95,Northwest Territories,Small Business,Technology
37541,2010/2/26,10,550.61,98.32,55.98,Northwest Territories,Small Business,Office Supplies
37541,2010/2/26,18,1373.11,-599.54,80.98,Northwest Territories,Small Business,Office Supplies
37634,2012/5/21,32,368.18,-36.78,12.21,Northwest Territories,Corporate,Office Supplies
37793,2009/11/8,16,224.47,-49.31,13.9,Northwest Territories,Corporate,Office Supplies
37860,2010/8/27,1,104.85,-98.31,55.5,Northwest Territories,Corporate,Furniture
38884,2012/8/17,47,256,-119.84,5.28,Northwest Territories,Consumer,Office Supplies
38884,2012/8/17,20,6067.76,-98.05,296.18,Northwest Territories,Consumer,Furniture
39364,2012/11/9,29,2754.93,-1.33,92.23,Northwest Territories,Corporate,Furniture
39364,2012/11/9,15,19417.55,8417.57,1270.99,Northwest Territories,Corporate,Office Supplies
39457,2011/6/2,40,4842.21,-1975.26,122.99,Northwest Territories,Home Office,Furniture
39683,2011/8/10,31,615.58,168.00,18.99,Northwest Territories,Corporate,Office Supplies
39683,2011/8/10,41,8387.1,2113.95,218.08,Northwest Territories,Corporate,Furniture
39683,2011/8/10,6,126.02,66.97,20.24,Northwest Territories,Corporate,Furniture
39683,2011/8/10,30,68.14,6.37,2.18,Northwest Territories,Corporate,Office Supplies
39846,2009/2/27,14,71.47,-62.73,4.98,Northwest Territories,Corporate,Technology
40036,2010/6/7,10,568.3355,-147.36,65.99,Northwest Territories,Home Office,Technology
40067,2012/2/17,38,2157.3085,519.25,65.99,Northwest Territories,Corporate,Technology
40132,2012/2/23,26,1363,149.83,50.98,Northwest Territories,Corporate,Furniture
40132,2012/2/23,36,4698.5,-219.38,124.49,Northwest Territories,Corporate,Furniture
40132,2012/2/23,16,347.47,-86.20,22.38,Northwest Territories,Corporate,Office Supplies
40160,2009/10/15,23,1404.22,202.87,63.94,Northwest Territories,Consumer,Furniture
40518,2009/3/13,3,17.52,-12.16,4.13,Northwest Territories,Home Office,Office Supplies
40804,2010/3/12,36,4273.8,-1775.83,122.99,Northwest Territories,Consumer,Furniture
40902,2009/7/7,25,192.18,-48.88,7.1,Northwest Territories,Home Office,Office Supplies
41063,2012/11/21,22,483.96,-34.09,21.38,Northwest Territories,Home Office,Office Supplies
41063,2012/11/21,10,308.363,42.27,35.99,Northwest Territories,Home Office,Technology
41063,2012/11/21,26,1911.4035,822.89,85.99,Northwest Territories,Home Office,Technology
41153,2009/3/2,29,862.2,-45.10,30.73,Northwest Territories,Corporate,Technology
41184,2011/9/22,7,120.03,-56.06,15.7,Northwest Territories,Home Office,Office Supplies
41409,2011/7/21,1,18.92,-18.25,11.5,Northwest Territories,Corporate,Office Supplies
41696,2009/7/13,45,237.28,-2088.68,4.48,Northwest Territories,Small Business,Office Supplies
42209,2010/3/29,5,324.55,-12.82,67.84,Northwest Territories,Corporate,Office Supplies
42209,2010/3/29,31,8901.78,2795.36,276.2,Northwest Territories,Corporate,Furniture
42561,2010/2/6,15,1062.959,298.48,85.99,Northwest Territories,Consumer,Technology
42564,2012/9/12,35,7468.86,2155.41,200.98,Northwest Territories,Small Business,Furniture
42695,2010/12/22,12,710.328,-10.30,65.99,Northwest Territories,Small Business,Technology
42981,2009/5/30,4,3510.82,232.44,896.99,Northwest Territories,Home Office,Office Supplies
43109,2012/12/21,19,281.84,-21.85,15.01,Northwest Territories,Corporate,Office Supplies
43109,2012/12/21,25,509.52,-145.78,20.97,Northwest Territories,Corporate,Technology
43109,2012/12/21,10,97.02,-3.96,10.01,Northwest Territories,Corporate,Technology
43203,2012/2/14,32,225.16,-33.69,6.68,Northwest Territories,Home Office,Office Supplies
43236,2010/7/3,20,205.33,10.68,9.77,Northwest Territories,Corporate,Furniture
43267,2011/5/16,17,1368.14,171.26,76.72,Northwest Territories,Home Office,Office Supplies
43329,2010/3/7,42,2475.83,752.37,59.98,Northwest Territories,Corporate,Office Supplies
43330,2009/4/27,40,2205.7585,337.04,65.99,Northwest Territories,Home Office,Technology
43364,2012/4/7,21,524.2,158.98,23.99,Northwest Territories,Corporate,Office Supplies
43392,2010/12/31,39,6553.45,2969.81,162.93,Northwest Territories,Small Business,Office Supplies
43781,2010/2/2,45,497.14,240.41,10.94,Northwest Territories,Small Business,Office Supplies
43781,2010/2/2,21,917.39,393.41,40.98,Northwest Territories,Small Business,Office Supplies
44071,2012/4/15,19,110.67,-43.75,5.99,Northwest Territories,Corporate,Office Supplies
44071,2012/4/15,20,1163.123,83.84,65.99,Northwest Territories,Corporate,Technology
44519,2010/5/19,48,224.58,-144.76,4.57,Northwest Territories,Corporate,Office Supplies
44519,2010/5/19,34,365.77,155.69,10.67,Northwest Territories,Corporate,Office Supplies
44519,2010/5/19,34,16073.03,5386.32,442.14,Northwest Territories,Corporate,Technology
44708,2009/7/27,15,30.68,-37.39,1.74,Northwest Territories,Small Business,Furniture
44772,2009/3/31,1,54.077,-232.99,55.99,Northwest Territories,Corporate,Technology
44839,2012/6/11,27,899.97,-246.30,33.98,Northwest Territories,Consumer,Furniture
45217,2010/9/1,40,6789.9275,1864.66,200.99,Northwest Territories,Consumer,Technology
45440,2012/8/9,5,748.29,-183.60,135.99,Northwest Territories,Corporate,Furniture
45766,2010/5/7,37,2522.21,1026.07,63.94,Northwest Territories,Home Office,Furniture
45766,2010/5/7,28,4181.82,1765.48,140.99,Northwest Territories,Home Office,Technology
45861,2011/8/25,39,680.8585,319.10,20.99,Northwest Territories,Small Business,Technology
45957,2010/9/21,20,759.84,162.83,39.24,Northwest Territories,Home Office,Technology
45957,2010/9/21,19,147.39,-30.92,7.64,Northwest Territories,Home Office,Office Supplies
46912,2012/6/30,5,294,181.53,54.74,Northwest Territories,Home Office,Furniture
46980,2011/1/17,34,216.3,103.16,6.3,Northwest Territories,Corporate,Office Supplies
47460,2010/10/10,12,31.6,-3.64,2.84,Northwest Territories,Corporate,Office Supplies
47462,2011/6/9,43,154.18,-166.92,3.58,Northwest Territories,Corporate,Office Supplies
47462,2011/6/9,18,110.31,-1.22,5.85,Northwest Territories,Corporate,Office Supplies
47462,2011/6/9,41,137.51,21.62,3.29,Northwest Territories,Corporate,Office Supplies
47620,2012/6/26,27,302.2,20.27,10.98,Northwest Territories,Corporate,Office Supplies
47749,2010/3/16,46,399.58,-188.53,8.45,Northwest Territories,Small Business,Office Supplies
47873,2010/11/13,8,52.39,-17.38,5.89,Northwest Territories,Corporate,Furniture
47943,2009/11/14,12,61.09,24.06,4.91,Northwest Territories,Home Office,Office Supplies
47943,2009/11/14,48,777.76,63.46,15.94,Northwest Territories,Home Office,Office Supplies
48101,2011/9/12,4,108.87,-39.92,22.84,Northwest Territories,Home Office,Office Supplies
48295,2009/11/23,48,10051.52,4938.78,204.1,Northwest Territories,Small Business,Technology
48839,2010/7/10,1,97.13,-37.06,98.31,Northwest Territories,Corporate,Office Supplies
49154,2009/3/6,26,1523.5,-807.89,60.98,Northwest Territories,Home Office,Office Supplies
49921,2011/2/17,5,756.15,-280.28,145.45,Northwest Territories,Small Business,Technology
49921,2011/2/17,1,18.15,-7.26,12.28,Northwest Territories,Small Business,Office Supplies
49952,2011/11/19,12,1323.67,630.28,107.53,Northwest Territories,Corporate,Furniture
50117,2011/6/3,17,47.44,14.49,2.89,Northwest Territories,Small Business,Office Supplies
50278,2010/5/25,2,51.21,-27.53,20.98,Northwest Territories,Corporate,Office Supplies
50278,2010/5/25,20,2195.55,-355.94,100.8,Northwest Territories,Corporate,Furniture
50374,2009/5/30,30,3482.41,1443.35,120.98,Northwest Territories,Home Office,Office Supplies
50565,2012/8/30,43,683.46,-138.82,16.98,Northwest Territories,Corporate,Office Supplies
50688,2011/12/16,50,600.22,27.86,12.98,Northwest Territories,Home Office,Office Supplies
50754,2009/12/9,9,64.0305,-58.34,7.99,Northwest Territories,Consumer,Technology
50914,2012/7/3,49,8551.544,2763.13,195.99,Northwest Territories,Corporate,Technology
51169,2010/12/24,2,291.66,-192.92,136.98,Northwest Territories,Home Office,Furniture
51938,2011/5/17,5,503.3275,-488.31,125.99,Northwest Territories,Corporate,Technology
51970,2012/1/11,1,171.71,-343.47,115.99,Northwest Territories,Small Business,Technology
51971,2011/10/3,39,1326.04,-1129.96,32.48,Northwest Territories,Home Office,Office Supplies
51971,2011/10/3,22,3881.89,-803.52,182.55,Northwest Territories,Home Office,Furniture
52193,2010/3/5,1,17.89,10.51,2.88,Northwest Territories,Corporate,Office Supplies
52193,2010/3/5,47,137.18,6.04,2.94,Northwest Territories,Corporate,Office Supplies
52321,2011/11/5,48,617.26,-37.52,12.28,Northwest Territories,Small Business,Office Supplies
52321,2011/11/5,45,13104.992,5626.42,349.45,Northwest Territories,Small Business,Furniture
52386,2009/1/5,6,700.73,-188.58,120.97,Northwest Territories,Home Office,Technology
52807,2010/11/25,28,667.55,204.74,21.98,Northwest Territories,Consumer,Office Supplies
52929,2011/4/8,43,701.46,-90.14,15.99,Northwest Territories,Small Business,Technology
52929,2011/4/8,19,53.94,-6.53,2.78,Northwest Territories,Small Business,Office Supplies
52929,2011/4/8,7,46.94,7.34,6.47,Northwest Territories,Small Business,Office Supplies
52929,2011/4/8,20,77.99,19.68,3.93,Northwest Territories,Small Business,Office Supplies
52964,2010/3/31,44,5735.79,828.27,136.98,Northwest Territories,Corporate,Furniture
53156,2012/3/10,47,186.93,56.44,4.13,Northwest Territories,Corporate,Office Supplies
53511,2009/2/20,41,241.1,-243.24,5.81,Northwest Territories,Small Business,Office Supplies
53511,2009/2/20,49,491.93,-53.62,9.65,Northwest Territories,Small Business,Furniture
53797,2009/10/1,10,623.71,-213.32,58.14,Northwest Territories,Small Business,Furniture
53990,2012/11/1,44,4263.9315,1411.03,110.99,Northwest Territories,Corporate,Technology
54083,2011/7/21,10,2700.41,258.01,279.81,Northwest Territories,Home Office,Office Supplies
54274,2010/11/23,20,1583.06,328.00,78.65,Northwest Territories,Corporate,Office Supplies
54276,2010/2/6,21,756.6,299.59,35.44,Northwest Territories,Small Business,Office Supplies
54528,2011/1/4,17,207.19,-85.91,11.66,Northwest Territories,Consumer,Office Supplies
54528,2011/1/4,8,88,-6.38,10.48,Northwest Territories,Consumer,Office Supplies
54567,2009/8/2,31,196.74,-61.59,6.28,Northwest Territories,Small Business,Furniture
54628,2010/6/5,21,471.24,115.54,22.98,Northwest Territories,Home Office,Technology
55298,2009/8/2,1,368.66,-165.60,300.98,Northwest Territories,Corporate,Furniture
55363,2010/12/28,14,2232.06,542.16,155.06,Northwest Territories,Consumer,Office Supplies
55366,2012/10/10,7,387.17,-204.65,55.94,Northwest Territories,Corporate,Technology
55715,2011/4/2,28,168.57,16.65,5.28,Northwest Territories,Corporate,Office Supplies
55875,2009/11/25,50,413.86,39.29,7.59,Northwest Territories,Small Business,Furniture
55875,2009/11/25,31,178.45,-104.96,5.98,Northwest Territories,Small Business,Office Supplies
56453,2012/4/11,1,2728.65,-5572.39,2550.14,Northwest Territories,Corporate,Technology
57127,2010/2/16,13,735.54,171.82,55.48,Northwest Territories,Consumer,Office Supplies
57344,2010/9/24,47,1060.0605,-71.03,28.99,Northwest Territories,Corporate,Technology
57509,2009/2/21,39,199.39,101.13,4.91,Northwest Territories,Home Office,Office Supplies
57509,2009/2/21,11,2770.35,-202.58,259.71,Northwest Territories,Home Office,Furniture
57600,2012/11/11,32,1882.12,584.15,59.78,Northwest Territories,Small Business,Office Supplies
57600,2012/11/11,44,186.94,85.81,4.13,Prince Edward Island,Small Business,Office Supplies
57600,2012/11/11,12,407.2,-8.42,30.98,Prince Edward Island,Small Business,Office Supplies
58055,2011/10/27,26,208.6,-56.45,7.38,Prince Edward Island,Consumer,Furniture
58144,2009/12/16,29,778.38,257.32,26.38,Prince Edward Island,Small Business,Office Supplies
58150,2010/5/7,24,60.36,-119.62,2.16,Prince Edward Island,Corporate,Office Supplies
58340,2011/1/8,36,1936.3,278.12,50.98,Prince Edward Island,Corporate,Office Supplies
58368,2012/7/9,4,14.23,-4.43,2.08,Prince Edward Island,Corporate,Furniture
58368,2012/7/9,39,272.07,-206.46,6.48,Prince Edward Island,Corporate,Office Supplies
58368,2012/7/9,5,325.43,-76.11,64.98,Prince Edward Island,Corporate,Office Supplies
58434,2009/3/9,42,843.53,268.32,19.23,Prince Edward Island,Home Office,Furniture
58626,2011/12/30,23,6641.14,673.77,300.98,Prince Edward Island,Small Business,Furniture
58626,2011/12/30,21,10469.03,2608.72,500.98,Prince Edward Island,Small Business,Furniture
58626,2011/12/30,18,835.55,171.59,45.19,Prince Edward Island,Small Business,Technology
58688,2009/3/29,18,215.93,-41.87,11.97,Prince Edward Island,Small Business,Office Supplies
59045,2011/2/13,30,140.24,32.87,4.55,Prince Edward Island,Small Business,Office Supplies
59047,2011/1/28,10,266.94,19.20,28.48,Prince Edward Island,Corporate,Technology
59047,2011/1/28,26,113.85,-93.93,4.14,Prince Edward Island,Corporate,Furniture
59202,2012/9/8,7,83.81,21.92,12.53,Prince Edward Island,Consumer,Office Supplies
59202,2012/9/8,36,218.81,7.45,5.85,Prince Edward Island,Consumer,Office Supplies
59207,2009/5/18,42,9502.736,-945.56,280.98,Prince Edward Island,Corporate,Furniture
59234,2012/7/29,32,5686.25,2109.21,177.98,Prince Edward Island,Corporate,Office Supplies
59234,2012/7/29,16,797.24,11.46,50.98,Prince Edward Island,Corporate,Furniture
59395,2012/4/22,20,963.3,367.12,48.04,Prince Edward Island,Small Business,Office Supplies
59558,2012/7/16,34,94.56,37.73,2.61,Prince Edward Island,Small Business,Office Supplies
59585,2012/9/22,45,712.04,-110.93,15.99,Prince Edward Island,Consumer,Technology
59651,2010/5/20,36,283.21,-196.06,8.04,Prince Edward Island,Corporate,Office Supplies
59651,2010/5/20,18,45.8,-52.92,2.23,Prince Edward Island,Corporate,Furniture
645,2009/12/2,42,557.85,89.45,12.95,Prince Edward Island,Consumer,Office Supplies
769,2010/6/1,37,4261.94,4.15,115.99,Prince Edward Island,Consumer,Technology
773,2010/9/25,38,2071.3395,324.93,65.99,Prince Edward Island,Home Office,Technology
1187,2012/11/19,14,222.91,20.21,15.98,Prince Edward Island,Corporate,Technology
2339,2010/12/14,12,1634.98,-120.45,140.85,Prince Edward Island,Small Business,Office Supplies
3521,2012/10/25,50,204.11,28.71,4.28,Prince Edward Island,Home Office,Office Supplies
4007,2010/6/17,18,1038.4,112.36,56.96,Prince Edward Island,Corporate,Office Supplies
4007,2010/6/17,1,305.82,-232.24,279.48,Prince Edward Island,Corporate,Office Supplies
4416,2012/6/29,46,7441.29,2665.40,165.98,Prince Edward Island,Corporate,Office Supplies
4454,2009/2/1,17,55.45,21.42,3.08,Prince Edward Island,Corporate,Office Supplies
5153,2011/8/25,37,4896.93,1467.82,128.24,Prince Edward Island,Home Office,Furniture
5446,2009/6/20,42,433.68,44.10,10.98,Prince Edward Island,Corporate,Office Supplies
8131,2010/5/3,24,717.29,191.29,29.89,Prince Edward Island,Home Office,Technology
8994,2009/4/7,36,1423.35,-580.32,40.48,Prince Edward Island,Corporate,Technology
9027,2011/9/2,30,932.892,458.98,35.99,Prince Edward Island,Consumer,Technology
9216,2011/4/14,36,5977.63,-86.68,180.98,Prince Edward Island,Consumer,Office Supplies
9537,2011/2/13,6,906.02,-382.38,150.98,Prince Edward Island,Small Business,Furniture
9537,2011/2/13,43,170.88,-149.09,3.81,Prince Edward Island,Small Business,Office Supplies
9574,2011/7/30,40,434.62,-68.98,11.5,Prince Edward Island,Corporate,Office Supplies
10435,2010/8/10,38,871.25,-14.31,22.99,Prince Edward Island,Corporate,Office Supplies
10435,2010/8/10,46,537.87,-162.24,11.66,Prince Edward Island,Corporate,Office Supplies
10851,2009/4/6,50,608.21,-175.13,12.88,Prince Edward Island,Consumer,Office Supplies
10852,2010/10/26,17,285.84,-27.26,15.28,Prince Edward Island,Home Office,Office Supplies
10852,2010/10/26,40,12450.48,3030.16,300.98,Prince Edward Island,Home Office,Furniture
11269,2012/5/26,39,2083.0525,354.96,65.99,Prince Edward Island,Home Office,Technology
11269,2012/5/26,49,233.28,112.35,4.91,Prince Edward Island,Home Office,Office Supplies
11269,2012/5/26,1,47.01,-19.32,27.75,Prince Edward Island,Home Office,Office Supplies
11362,2012/9/10,32,3245.73,569.57,110.98,Prince Edward Island,Corporate,Furniture
11362,2012/9/10,27,63.02,-119.66,2.18,Prince Edward Island,Corporate,Office Supplies
11362,2012/9/10,9,6420.87,-690.21,699.99,Prince Edward Island,Corporate,Technology
11362,2012/9/10,25,2407.693,424.14,110.99,Prince Edward Island,Corporate,Technology
11968,2011/3/16,31,109.49,26.09,3.38,Prince Edward Island,Corporate,Office Supplies
12293,2011/6/18,31,283.17,119.64,8.74,Prince Edward Island,Home Office,Office Supplies
12773,2011/1/11,6,17,-4.61,2.78,Prince Edward Island,Corporate,Office Supplies
12773,2011/1/11,15,67.41,-49.60,4.14,Prince Edward Island,Corporate,Furniture
12773,2011/1/11,19,130.67,-77.18,6.48,Prince Edward Island,Corporate,Office Supplies
12773,2011/1/11,21,77.62,-50.88,3.28,Prince Edward Island,Corporate,Office Supplies
12934,2009/3/5,45,440.39,186.64,9.78,Prince Edward Island,Corporate,Office Supplies
12934,2009/3/5,27,96.99,-66.35,3.28,Prince Edward Island,Corporate,Office Supplies
